CountyDesc,FnsReportDate,ProgramCode,ProgramGroupCode,Name,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,ProgramGroupYear
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,GLIDER ELEMENTARY,NSLP_LUNCH,394,121,590,1105,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,HAYES ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,264,86,195,545,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,HAYES ELEMENTARY,NSLP_LUNCH,497,116,302,915,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Herman (Leonard) Intermediate                                   ,NSLP_BREAKFAST_SEVERENEED,201,36,159,396,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Herman (Leonard) Intermediate                                   ,NSLP_LUNCH,242,87,438,767,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Miner (George) Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,300,40,55,395,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Miner (George) Elementary                                       ,NSLP_LUNCH,846,197,273,1316,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Miner (George) Elementary                                       ,NSLP_SNACK_AREAELIGIBLE,200,0,0,200,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Ledesma (Rita) Elementary                                       ,NSLP_BREAKFAST,96,53,108,257,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Ledesma (Rita) Elementary                                       ,NSLP_LUNCH,251,120,695,1066,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,OAK RIDGE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,139,26,123,288,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,OAK RIDGE ELEMENTARY,NSLP_LUNCH,340,83,427,850,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,PARKVIEW ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,362,101,88,551,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,PARKVIEW ELEMENTARY,NSLP_LUNCH,668,216,505,1389,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,SAKAMOTO ELEMENTARY,NSLP_LUNCH,654,105,871,1630,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,SANTA TERESA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,234,17,34,285,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,SANTA TERESA ELEMENTARY,NSLP_LUNCH,546,110,607,1263,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Stipe (Samuel) Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,464,61,100,625,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Stipe (Samuel) Elementary                                       ,NSLP_LUNCH,749,109,166,1024,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Stipe (Samuel) Elementary                                       ,NSLP_SNACK_AREAELIGIBLE,410,0,0,410,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Oak Grove Elementary School District,Taylor (Bertha) Elementary                                      ,NSLP_LUNCH,210,70,665,945,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Bayshore Elementary School District,Bayshore Elementary School District,NSLP_BREAKFAST_SEVERENEED,2748,858,1909,5515,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Bayshore Elementary School District,Bayshore Elementary School District,NSLP_LUNCH,1650,327,357,2334,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,BLUE HILLS ELEMENTARY,NSLP_LUNCH,15,8,307,330,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,L. P. Collins Elementary                                        ,NSLP_LUNCH,27,11,580,618,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Cupertino Middle                                                ,NSLP_BREAKFAST,179,23,451,653,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Cupertino Middle                                                ,NSLP_LUNCH,149,40,673,862,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Manuel De Vargas Elementary                                     ,NSLP_BREAKFAST,117,32,101,250,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Manuel De Vargas Elementary                                     ,NSLP_LUNCH,194,59,384,637,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Nelson S. Dilworth Elementary                                   ,NSLP_LUNCH,27,5,477,509,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,C. B. Eaton Elementary                                          ,NSLP_LUNCH,58,11,505,574,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Dwight D. Eisenhower Elementary                                 ,NSLP_BREAKFAST,43,11,78,132,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Dwight D. Eisenhower Elementary                                 ,NSLP_LUNCH,143,26,576,745,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,William Faria Elementary                                        ,NSLP_LUNCH,10,10,550,570,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,GARDEN GATE ELEMENTARY,NSLP_LUNCH,57,13,585,655,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Warren E. Hyde Middle                                           ,NSLP_BREAKFAST_SEVERENEED,101,14,331,446,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Warren E. Hyde Middle                                           ,NSLP_LUNCH,102,21,541,664,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,John Muir Elementary                                            ,NSLP_BREAKFAST,48,18,96,162,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,John Muir Elementary                                            ,NSLP_LUNCH,53,19,470,542,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,John F. Kennedy Middle                                          ,NSLP_BREAKFAST,16,6,286,308,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,John F. Kennedy Middle                                          ,NSLP_LUNCH,26,3,482,511,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Sam H. Lawson Middle                                            ,NSLP_BREAKFAST,52,5,291,348,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Sam H. Lawson Middle                                            ,NSLP_LUNCH,65,16,868,949,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Abraham Lincoln Elementary                                      ,NSLP_LUNCH,59,2,835,896,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Christa McAuliffe Elementary                                    ,NSLP_LUNCH,24,4,254,282,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,R. I. Meyerholz Elementary                                      ,NSLP_LUNCH,85,25,883,993,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Joaquin Miller Middle                                           ,NSLP_BREAKFAST,50,10,248,308,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Joaquin Miller Middle                                           ,NSLP_LUNCH,58,19,709,786,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,MONTCLAIRE ELEMENTARY,NSLP_LUNCH,23,0,399,422,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,MURDOCK-PORTAL ELEMENTARY,NSLP_LUNCH,63,7,996,1066,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Chester W. Nimitz Elementary                                    ,NSLP_BREAKFAST_SEVERENEED,149,38,64,251,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Chester W. Nimitz Elementary                                    ,NSLP_LUNCH,250,102,306,658,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,William Regnart Elementary                                      ,NSLP_LUNCH,40,16,607,663,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,D. J. Sedgwick Elementary                                       ,NSLP_LUNCH,114,30,679,823,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,STEVENS CREEK ELEMENTARY,NSLP_LUNCH,60,15,595,670,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,Louis E. Stocklmeir Elementary                                  ,NSLP_LUNCH,93,18,649,760,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cupertino Union School District,WEST VALLEY ELEMENTARY,NSLP_LUNCH,48,16,577,641,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,Burlingame Intermediate                                         ,NSLP_BREAKFAST,277,34,209,520,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,Burlingame Intermediate                                         ,NSLP_LUNCH,806,116,1183,2105,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,Hoover Elementary,NSLP_LUNCH,16,0,514,530,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,FRANKLIN ELEMENTARY,NSLP_LUNCH,253,75,1295,1623,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,LINCOLN ELEMENTARY,NSLP_LUNCH,253,19,956,1228,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,MCKINLEY ELEMENTARY,NSLP_BREAKFAST,138,12,457,607,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,MCKINLEY ELEMENTARY,NSLP_LUNCH,427,67,1287,1781,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,WASHINGTON ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,164,3,166,333,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,WASHINGTON ELEMENTARY,NSLP_LUNCH,484,15,307,806,2018
SAN MATEO,Jun 2018,NSLP,NSLP,Burlingame Elementary School District,ROOSEVELT ELEMENTARY,NSLP_LUNCH,315,37,602,954,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,EVERGREEN ELEMENTARY,NSLP_LUNCH,398,88,1833,2319,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Katherine R. Smith Elementary                                   ,NSLP_BREAKFAST_SEVERENEED,3122,477,784,4383,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Katherine R. Smith Elementary                                   ,NSLP_LUNCH,2417,355,361,3133,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,O. B. Whaley Elementary                                         ,NSLP_BREAKFAST_SEVERENEED,432,94,114,640,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,O. B. Whaley Elementary                                         ,NSLP_LUNCH,2040,508,633,3181,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,CADWALLADER ELEMENTARY,NSLP_LUNCH,854,180,632,1666,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,HOLLY OAK ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,505,124,403,1032,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,HOLLY OAK ELEMENTARY,NSLP_LUNCH,1645,469,1279,3393,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Quimby Oak Middle                                               ,NSLP_BREAKFAST_SEVERENEED,77,3,17,97,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Quimby Oak Middle                                               ,NSLP_LUNCH,1026,181,852,2059,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,CEDAR GROVE ELEMENTARY,NSLP_LUNCH,1490,409,1593,3492,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,LAURELWOOD ELEMENTARY,NSLP_LUNCH,464,149,1090,1703,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,George V. LeyVa Intermediate                                    ,NSLP_BREAKFAST_SEVERENEED,523,111,203,837,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,George V. LeyVa Intermediate                                    ,NSLP_LUNCH,1615,222,485,2322,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,John J. Montgomery Elementary                                   ,NSLP_BREAKFAST_SEVERENEED,451,47,97,595,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,John J. Montgomery Elementary                                   ,NSLP_LUNCH,1601,409,646,2656,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,NORWOOD CREEK ELEMENTARY,NSLP_LUNCH,763,288,1469,2520,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Millbrook Elementary                                            ,NSLP_LUNCH,1441,315,1264,3020,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,DOVE HILL ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,564,84,44,692,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,DOVE HILL ELEMENTARY,NSLP_LUNCH,1565,308,430,2303,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Chaboya Middle                                                  ,NSLP_LUNCH,427,75,954,1456,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Silver Oak Elementary                                           ,NSLP_LUNCH,98,32,1681,1811,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Tom Matsumoto Elementary                                        ,NSLP_LUNCH,219,69,1615,1903,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,James Franklin Smith Elementary                                 ,NSLP_LUNCH,346,99,1565,2010,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Evergreen Elementary School District,Carolyn A. Clark Elementary                                     ,NSLP_LUNCH,304,124,1793,2221,2018
SAN MATEO,Jun 2018,NSLP,NSLP,South San Francisco Unified School District,El Camino High                                                  ,NSLP_LUNCH,487,67,241,795,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cristo Rey San Jose High School,Cristo Rey San Jose Jesuit High School,NSLP_BREAKFAST_SEVERENEED,403,162,67,632,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Cristo Rey San Jose High School,Cristo Rey San Jose Jesuit High School,NSLP_LUNCH,352,172,98,622,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_BREAKFAST_SEVERENEED,248,44,24,316,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_LUNCH,1055,256,157,1468,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory Middle,NSLP_SNACK_AREAELIGIBLE,614,0,0,614,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory,NSLP_BREAKFAST_SEVERENEED,624,160,55,839,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Across the Bridge Foundation,Downtown College Preparatory,NSLP_LUNCH,665,149,76,890,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Berryessa Union Elementary School District,CHERRYWOOD ELEMENTARY,NSLP_LUNCH,345,90,384,819,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Berryessa Union Elementary School District,LANEVIEW ELEMENTARY,NSLP_LUNCH,523,160,559,1242,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Berryessa Union Elementary School District,NOBLE ELEMENTARY,NSLP_LUNCH,346,61,739,1146,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Berryessa Union Elementary School District,NORTHWOOD ELEMENTARY,NSLP_LUNCH,392,141,644,1177,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Berryessa Union Elementary School District,RUSKIN ELEMENTARY,NSLP_LUNCH,317,92,764,1173,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Berryessa Union Elementary School District,TOYON ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,162,30,5,197,2018
SANTA CLARA,Jun 2018,NSLP,NSLP,Berryessa Union Elementary School District,TOYON ELEMENTARY,NSLP_LUNCH,474,153,197,824,2018
